transaction_id,amount,account_id,transaction_date,category,currency,is_reversal,fraud_score,fraud_reason,is_fraud
TXN102971,16387.23,ACC3186,2024-05-03 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102972,78641.94,ACC9938,2024-05-03 20:00:00,debit,INR,False,0.0,,0
TXN102973,73470.95,ACC4307,2024-05-03 21:00:00,debit,INR,False,0.0,,0
TXN102974,38497.07,ACC8635,2024-05-03 22:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102975,2616.82,ACC9172,2024-05-03 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102976,83915.83,ACC7935,2024-05-04 00:00:00,credit,INR,False,0.0,,0
TXN102977,1240.66,ACC4460,2024-05-04 01:00:00,credit,INR,False,0.0,,0
TXN102978,70399.61,ACC4970,2024-05-04 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102979,97028.69,ACC9527,2024-05-04 03:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN102980,43822.37,ACC5270,2024-05-04 04:00:00,debit,INR,False,0.0,,0
TXN102981,23573.84,ACC7955,2024-05-04 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102982,70516.61,ACC7446,2024-05-04 06:00:00,credit,INR,False,0.0,,0
TXN102983,81731.1,ACC2216,2024-05-04 07:00:00,debit,INR,False,0.0,,0
TXN102984,54688.39,ACC1613,2024-05-04 08:00:00,credit,INR,False,0.0,,0
TXN102985,96706.82,ACC2550,2024-05-04 09:00:00,debit,INR,False,0.6,"high_amount,",0
TXN102986,5261.71,ACC3682,2024-05-04 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102987,50529.08,ACC6196,2024-05-04 11:00:00,credit,INR,False,0.0,,0
TXN102988,71873.55,ACC3511,2024-05-04 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102989,86277.78,ACC4232,2024-05-04 13:00:00,debit,INR,False,0.0,,0
TXN102990,18007.64,ACC5173,2024-05-04 14:00:00,debit,INR,False,0.0,,0
TXN102991,80020.35,ACC1020,2024-05-04 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102992,55315.44,ACC1842,2024-05-04 16:00:00,credit,INR,False,0.0,,0
TXN102993,39715.71,ACC2285,2024-05-04 17:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102994,13258.33,ACC9759,2024-05-04 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN102995,86543.05,ACC1557,2024-05-04 19:00:00,debit,INR,False,0.0,,0
TXN102996,15811.59,ACC8702,2024-05-04 20:00:00,credit,INR,False,0.0,,0
TXN102997,31047.81,ACC7408,2024-05-04 21:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102998,29075.55,ACC3333,2024-05-04 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN102999,87154.26,ACC6448,2024-05-04 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103000,67303.03,ACC1151,2024-05-05 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103001,79688.47,ACC2059,2024-05-05 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103002,25121.74,ACC6196,2024-05-05 02:00:00,debit,INR,False,0.0,,0
TXN103003,62524.92,ACC6521,2024-05-05 03:00:00,credit,INR,False,0.0,,0
TXN103004,57217.42,ACC7752,2024-05-05 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103005,83299.75,ACC9552,2024-05-05 05:00:00,debit,INR,False,0.0,,0
TXN103006,90618.1,ACC8038,2024-05-05 06:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103007,1314.46,ACC6291,2024-05-05 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103008,67434.59,ACC1557,2024-05-05 08:00:00,debit,INR,False,0.0,,0
TXN103009,5278.4,ACC2575,2024-05-05 09:00:00,debit,INR,False,0.0,,0
TXN103010,54930.98,ACC8381,2024-05-05 10:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103011,28834.51,ACC9789,2024-05-05 11:00:00,credit,INR,False,0.0,,0
TXN103012,30746.98,ACC7565,2024-05-05 12:00:00,credit,INR,False,0.0,,0
TXN103013,35360.55,ACC7081,2024-05-05 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103014,62167.12,ACC1440,2024-05-05 14:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103015,33471.59,ACC7733,2024-05-05 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103016,73296.64,ACC5459,2024-05-05 16:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103017,40512.29,ACC4983,2024-05-05 17:00:00,credit,INR,False,0.0,,0
TXN103018,6928.48,ACC1065,2024-05-05 18:00:00,debit,INR,False,0.0,,0
TXN103019,78397.61,ACC4022,2024-05-05 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103020,28647.26,ACC6710,2024-05-05 20:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103021,43333.41,ACC9302,2024-05-05 21:00:00,credit,INR,False,0.0,,0
TXN103022,68575.84,ACC2285,2024-05-05 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103023,33312.37,ACC2908,2024-05-05 23:00:00,debit,INR,False,0.0,,0
TXN103024,5752.91,ACC8635,2024-05-06 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103025,37454.71,ACC6415,2024-05-06 01:00:00,debit,INR,False,0.0,,0
TXN103026,94450.41,ACC9382,2024-05-06 02:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103027,64209.27,ACC5227,2024-05-06 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103028,67180.77,ACC7690,2024-05-06 04:00:00,credit,INR,False,0.0,,0
TXN103029,63264.99,ACC1863,2024-05-06 05:00:00,credit,INR,False,0.0,,0
TXN103030,19979.31,ACC7752,2024-05-06 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103031,41891.55,ACC4835,2024-05-06 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103032,75118.89,ACC5849,2024-05-06 08:00:00,credit,INR,False,0.0,,0
TXN103033,10227.15,ACC5231,2024-05-06 09:00:00,debit,INR,False,0.0,,0
TXN103034,27857.49,ACC7858,2024-05-06 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103035,27704.28,ACC4075,2024-05-06 11:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103036,43258.69,ACC5620,2024-05-06 12:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103037,98038.84,ACC1863,2024-05-06 13:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103038,6843.5,ACC7268,2024-05-06 14:00:00,debit,INR,False,0.0,,0
TXN103039,51918.23,ACC5215,2024-05-06 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103040,18018.53,ACC9619,2024-05-06 16:00:00,debit,INR,False,0.0,,0
TXN103041,97070.59,ACC1005,2024-05-06 17:00:00,debit,INR,False,0.6,"high_amount,",0
TXN103042,11419.02,ACC1721,2024-05-06 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103043,40419.74,ACC1559,2024-05-06 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103044,73814.71,ACC3324,2024-05-06 20:00:00,debit,INR,False,0.0,,0
TXN103045,70484.99,ACC4465,2024-05-06 21:00:00,credit,INR,False,0.0,,0
TXN103046,42330.59,ACC5762,2024-05-06 22:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103047,34717.76,ACC7471,2024-05-06 23:00:00,debit,INR,False,0.0,,0
TXN103048,39821.48,ACC3977,2024-05-07 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103049,26501.2,ACC8988,2024-05-07 01:00:00,credit,INR,False,0.0,,0
TXN103050,20612.76,ACC9585,2024-05-07 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103051,48355.67,ACC9998,2024-05-07 03:00:00,debit,INR,False,0.0,,0
TXN103052,26926.52,ACC8511,2024-05-07 04:00:00,credit,INR,False,0.0,,0
TXN103053,28817.42,ACC2381,2024-05-07 05:00:00,credit,INR,False,0.0,,0
TXN103054,65709.93,ACC5204,2024-05-07 06:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103055,96856.88,ACC2548,2024-05-07 07:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103056,60403.36,ACC1362,2024-05-07 08:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103057,7790.25,ACC7955,2024-05-07 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103058,7650.8,ACC1244,2024-05-07 10:00:00,debit,INR,False,0.0,,0
TXN103059,95147.18,ACC8386,2024-05-07 11:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103060,29799.35,ACC2935,2024-05-07 12:00:00,credit,INR,False,0.0,,0
TXN103061,9297.49,ACC5454,2024-05-07 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103062,59944.55,ACC4811,2024-05-07 14:00:00,debit,INR,False,0.0,,0
TXN103063,62402.51,ACC7176,2024-05-07 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103064,64885.63,ACC5459,2024-05-07 16:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103065,26813.46,ACC1494,2024-05-07 17:00:00,debit,INR,False,0.0,,0
TXN103066,1609.56,ACC3586,2024-05-07 18:00:00,credit,INR,False,0.0,,0
TXN103067,96505.04,ACC7851,2024-05-07 19:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103068,25164.22,ACC8962,2024-05-07 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103069,67635.03,ACC4021,2024-05-07 21:00:00,credit,INR,False,0.0,,0
TXN103070,70692.32,ACC2125,2024-05-07 22:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103071,61039.74,ACC3685,2024-05-07 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103072,31359.45,ACC1020,2024-05-08 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103073,27182.52,ACC7829,2024-05-08 01:00:00,debit,INR,False,0.0,,0
TXN103074,59807.06,ACC6302,2024-05-08 02:00:00,credit,INR,False,0.0,,0
TXN103075,86622.95,ACC2885,2024-05-08 03:00:00,debit,INR,False,0.0,,0
TXN103076,94678.7,ACC7374,2024-05-08 04:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103077,10679.99,ACC3015,2024-05-08 05:00:00,credit,INR,False,0.0,,0
TXN103078,15567.38,ACC5204,2024-05-08 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103079,94479.15,ACC7942,2024-05-08 07:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103080,73679.87,ACC7862,2024-05-08 08:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103081,88311.08,ACC7752,2024-05-08 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103082,20343.0,ACC9115,2024-05-08 10:00:00,credit,INR,False,0.0,,0
TXN103083,58799.83,ACC4889,2024-05-08 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103084,70143.85,ACC7601,2024-05-08 12:00:00,credit,INR,False,0.0,,0
TXN103085,68043.18,ACC4454,2024-05-08 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103086,40874.35,ACC4291,2024-05-08 14:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103087,1637.95,ACC3853,2024-05-08 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103088,58334.31,ACC8511,2024-05-08 16:00:00,debit,INR,False,0.0,,0
TXN103089,25384.84,ACC2886,2024-05-08 17:00:00,debit,INR,False,0.0,,0
TXN103090,45080.4,ACC8769,2024-05-08 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103091,95762.34,ACC3415,2024-05-08 19:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103092,39963.63,ACC3415,2024-05-08 20:00:00,debit,INR,False,0.0,,0
TXN103093,83996.18,ACC4299,2024-05-08 21:00:00,credit,INR,False,0.0,,0
TXN103094,18935.21,ACC3841,2024-05-08 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103095,67278.8,ACC8926,2024-05-08 23:00:00,debit,INR,False,0.0,,0
TXN103096,97702.99,ACC7337,2024-05-09 00:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103097,10279.12,ACC9391,2024-05-09 01:00:00,debit,INR,False,0.0,,0
TXN103098,931.16,ACC8479,2024-05-09 02:00:00,debit,INR,False,0.0,,0
TXN103099,43414.92,ACC7704,2024-05-09 03:00:00,debit,INR,False,0.0,,0
TXN103100,9353.29,ACC5917,2024-05-09 04:00:00,debit,INR,False,0.0,,0
TXN103101,74863.6,ACC7955,2024-05-09 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103102,91463.41,ACC1292,2024-05-09 06:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103103,43458.7,ACC8332,2024-05-09 07:00:00,debit,INR,False,0.0,,0
TXN103104,25945.29,ACC8511,2024-05-09 08:00:00,debit,INR,False,0.0,,0
TXN103105,43496.89,ACC8778,2024-05-09 09:00:00,credit,INR,False,0.0,,0
TXN103106,72372.44,ACC7457,2024-05-09 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103107,1004.51,ACC3841,2024-05-09 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103108,58986.45,ACC7858,2024-05-09 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103109,61367.84,ACC1219,2024-05-09 13:00:00,credit,INR,False,0.0,,0
TXN103110,63805.06,ACC5748,2024-05-09 14:00:00,credit,INR,False,0.0,,0
TXN103111,24278.01,ACC5682,2024-05-09 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103112,71433.87,ACC4255,2024-05-09 16:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103113,9230.01,ACC4297,2024-05-09 17:00:00,credit,INR,False,0.0,,0
TXN103114,20007.11,ACC2216,2024-05-09 18:00:00,debit,INR,False,0.0,,0
TXN103115,87759.26,ACC4584,2024-05-09 19:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103116,73898.44,ACC9861,2024-05-09 20:00:00,debit,INR,False,0.0,,0
TXN103117,1473.18,ACC8926,2024-05-09 21:00:00,credit,INR,False,0.0,,0
TXN103118,24912.79,ACC9702,2024-05-09 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103119,21519.21,ACC3091,2024-05-09 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103120,27153.55,ACC7489,2024-05-10 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103121,24831.22,ACC8479,2024-05-10 01:00:00,debit,INR,False,0.0,,0
TXN103122,6346.38,ACC7291,2024-05-10 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103123,45948.16,ACC6739,2024-05-10 03:00:00,credit,INR,False,0.0,,0
TXN103124,73300.07,ACC1027,2024-05-10 04:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103125,60712.5,ACC6644,2024-05-10 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103126,67319.88,ACC3453,2024-05-10 06:00:00,debit,INR,False,0.0,,0
TXN103127,8206.8,ACC3170,2024-05-10 07:00:00,debit,INR,False,0.0,,0
TXN103128,95153.92,ACC7446,2024-05-10 08:00:00,credit,INR,False,0.6,"high_amount,",0
TXN103129,83865.33,ACC5491,2024-05-10 09:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103130,80528.52,ACC2659,2024-05-10 10:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103131,82316.08,ACC9545,2024-05-10 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103132,93277.78,ACC6622,2024-05-10 12:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103133,54470.97,ACC1947,2024-05-10 13:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103134,20108.17,ACC7611,2024-05-10 14:00:00,credit,INR,False,0.0,,0
TXN103135,61716.68,ACC1296,2024-05-10 15:00:00,debit,INR,False,0.0,,0
TXN103136,74313.86,ACC6413,2024-05-10 16:00:00,credit,INR,False,0.0,,0
TXN103137,73817.95,ACC7690,2024-05-10 17:00:00,debit,INR,False,0.0,,0
TXN103138,52192.76,ACC2620,2024-05-10 18:00:00,debit,INR,False,0.0,,0
TXN103139,6939.03,ACC6133,2024-05-10 19:00:00,debit,INR,False,0.0,,0
TXN103140,37174.18,ACC6674,2024-05-10 20:00:00,credit,INR,False,0.0,,0
TXN103141,92084.58,ACC5382,2024-05-10 21:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103142,58486.45,ACC2885,2024-05-10 22:00:00,credit,INR,False,0.0,,0
TXN103143,53879.36,ACC5870,2024-05-10 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103144,26958.47,ACC9825,2024-05-11 00:00:00,credit,INR,False,0.0,,0
TXN103145,36908.05,ACC7083,2024-05-11 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103146,89545.07,ACC8988,2024-05-11 02:00:00,credit,INR,False,0.0,,0
TXN103147,66679.66,ACC6524,2024-05-11 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103148,78759.96,ACC1507,2024-05-11 04:00:00,credit,INR,False,0.0,,0
TXN103149,45489.11,ACC7176,2024-05-11 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103150,63061.7,ACC1947,2024-05-11 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103151,24913.52,ACC9660,2024-05-11 07:00:00,credit,INR,False,0.0,,0
TXN103152,70575.54,ACC8155,2024-05-11 08:00:00,debit,INR,False,0.0,,0
TXN103153,42817.37,ACC2225,2024-05-11 09:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103154,44310.3,ACC5348,2024-05-11 10:00:00,debit,INR,False,0.0,,0
TXN103155,64967.3,ACC7583,2024-05-11 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103156,93634.43,ACC2620,2024-05-11 12:00:00,debit,INR,False,0.6,"high_amount,",0
TXN103157,6494.23,ACC1022,2024-05-11 13:00:00,credit,INR,False,0.0,,0
TXN103158,82491.85,ACC1974,2024-05-11 14:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103159,29309.07,ACC9756,2024-05-11 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103160,44447.55,ACC5087,2024-05-11 16:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103161,2289.14,ACC3333,2024-05-11 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103162,30174.5,ACC8621,2024-05-11 18:00:00,debit,INR,False,0.0,,0
TXN103163,50312.86,ACC2617,2024-05-11 19:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103164,5711.99,ACC7471,2024-05-11 20:00:00,credit,INR,False,0.0,,0
TXN103165,49160.46,ACC8381,2024-05-11 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103166,92718.35,ACC6265,2024-05-11 22:00:00,debit,INR,False,0.6,"high_amount,",0
TXN103167,10628.78,ACC3035,2024-05-11 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103168,76467.63,ACC5870,2024-05-12 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103169,41026.14,ACC2301,2024-05-12 01:00:00,debit,INR,False,0.0,,0
TXN103170,65551.85,ACC4730,2024-05-12 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103171,26097.64,ACC4239,2024-05-12 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103172,16033.28,ACC6521,2024-05-12 04:00:00,debit,INR,False,0.0,,0
TXN103173,16130.22,ACC2622,2024-05-12 05:00:00,credit,INR,False,0.0,,0
TXN103174,7142.15,ACC7110,2024-05-12 06:00:00,debit,INR,False,0.0,,0
TXN103175,18646.11,ACC9545,2024-05-12 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103176,66455.52,ACC9050,2024-05-12 08:00:00,credit,INR,False,0.0,,0
TXN103177,88180.89,ACC8933,2024-05-12 09:00:00,debit,INR,False,0.0,,0
TXN103178,81431.16,ACC7851,2024-05-12 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103179,68544.92,ACC1925,2024-05-12 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103180,11132.14,ACC2128,2024-05-12 12:00:00,debit,INR,False,0.0,,0
TXN103181,28989.83,ACC3291,2024-05-12 13:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103182,31049.71,ACC3692,2024-05-12 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103183,25070.7,ACC4584,2024-05-12 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103184,51549.07,ACC4490,2024-05-12 16:00:00,credit,INR,False,0.0,,0
TXN103185,53601.83,ACC2225,2024-05-12 17:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103186,35752.91,ACC2885,2024-05-12 18:00:00,credit,INR,False,0.0,,0
TXN103187,35443.54,ACC6278,2024-05-12 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103188,82872.7,ACC2351,2024-05-12 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103189,78950.36,unknown,2024-05-12 21:00:00,debit,INR,False,0.0,,0
TXN103190,30848.8,ACC2180,2024-05-12 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103191,91387.47,ACC9263,2024-05-12 23:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103192,95286.22,ACC3155,2024-05-13 00:00:00,debit,INR,False,0.6,"high_amount,",0
TXN103193,32741.58,ACC8988,2024-05-13 01:00:00,credit,INR,False,0.0,,0
TXN103194,35507.05,ACC3633,2024-05-13 02:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103195,50612.85,ACC6755,2024-05-13 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103196,94117.97,ACC7182,2024-05-13 04:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN103197,87644.31,ACC5314,2024-05-13 05:00:00,debit,INR,False,0.0,,0
TXN103198,10346.54,ACC4232,2024-05-13 06:00:00,debit,INR,False,0.0,,0
TXN103199,39333.8,ACC4032,2024-05-13 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103200,55381.78,ACC2301,2024-05-13 08:00:00,debit,INR,False,0.0,,0
TXN103201,50362.93,ACC6698,2024-05-13 09:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103202,19466.92,ACC8836,2024-05-13 10:00:00,credit,INR,False,0.0,,0
TXN103203,85895.8,ACC3186,2024-05-13 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103204,67726.38,ACC8769,2024-05-13 12:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103205,83807.05,ACC9784,2024-05-13 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103206,85890.55,ACC4515,2024-05-13 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103207,74860.75,ACC2550,2024-05-13 15:00:00,credit,INR,False,0.0,,0
TXN103208,43977.14,ACC6413,2024-05-13 16:00:00,credit,INR,False,0.0,,0
TXN103209,61093.62,ACC7761,2024-05-13 17:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103210,16120.5,ACC8195,2024-05-13 18:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103211,67397.18,ACC3798,2024-05-13 19:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103212,18007.4,ACC2659,2024-05-13 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103213,69425.56,ACC2351,2024-05-13 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103214,23036.86,ACC3486,2024-05-13 22:00:00,debit,INR,False,0.0,,0
TXN103215,11843.37,ACC3091,2024-05-13 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103216,16611.92,ACC9067,2024-05-14 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103217,299.01,ACC5537,2024-05-14 01:00:00,credit,INR,False,0.0,,0
TXN103218,71902.09,ACC4835,2024-05-14 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103219,73266.86,ACC9645,2024-05-14 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103220,51541.84,ACC9382,2024-05-14 04:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103221,16220.14,ACC7935,2024-05-14 05:00:00,credit,INR,False,0.0,,0
TXN103222,8447.08,ACC5723,2024-05-14 06:00:00,debit,INR,False,0.0,,0
TXN103223,2010.98,ACC7761,2024-05-14 07:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103224,16658.24,ACC2935,2024-05-14 08:00:00,credit,INR,False,0.0,,0
TXN103225,89096.47,ACC6620,2024-05-14 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103226,24229.53,ACC2764,2024-05-14 10:00:00,debit,INR,False,0.0,,0
TXN103227,35491.71,ACC4831,2024-05-14 11:00:00,credit,INR,False,0.0,,0
TXN103228,10624.01,ACC8450,2024-05-14 12:00:00,debit,INR,False,0.0,,0
TXN103229,22313.89,ACC2886,2024-05-14 13:00:00,credit,INR,False,0.0,,0
TXN103230,51970.53,ACC1098,2024-05-14 14:00:00,credit,INR,False,0.0,,0
TXN103231,60814.49,ACC7408,2024-05-14 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103232,24610.7,ACC9275,2024-05-14 16:00:00,debit,INR,False,0.0,,0
TXN103233,5867.44,ACC7998,2024-05-14 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103234,39164.18,ACC1078,2024-05-14 18:00:00,debit,INR,False,0.0,,0
TXN103235,23496.92,ACC6524,2024-05-14 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103236,22033.44,ACC5929,2024-05-14 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103237,95990.29,ACC6341,2024-05-14 21:00:00,debit,INR,False,0.6,"high_amount,",0
TXN103238,61668.42,ACC1814,2024-05-14 22:00:00,debit,INR,False,0.0,,0
TXN103239,55732.16,ACC9303,2024-05-14 23:00:00,debit,INR,False,0.0,,0
TXN103240,41635.93,ACC2938,2024-05-15 00:00:00,credit,INR,False,0.0,,0
TXN103241,42951.54,ACC4465,2024-05-15 01:00:00,credit,INR,False,0.0,,0
TXN103242,54136.41,ACC4584,2024-05-15 02:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103243,69673.34,ACC8034,2024-05-15 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103244,70244.4,ACC2908,2024-05-15 04:00:00,debit,INR,False,0.0,,0
TXN103245,17252.22,ACC6465,2024-05-15 05:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103246,50061.26,ACC1309,2024-05-15 06:00:00,credit,INR,False,0.0,,0
TXN103247,41254.61,ACC6448,2024-05-15 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103248,87065.64,ACC6882,2024-05-15 08:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103249,63178.75,ACC5682,2024-05-15 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103250,53297.16,ACC7374,2024-05-15 10:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103251,11627.92,ACC6755,2024-05-15 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN103252,60603.23,ACC6310,2024-05-15 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN103253,11808.67,ACC4892,2024-05-15 13:00:00,credit,INR,False,0.0,,0
TXN103254,33786.94,ACC6347,2024-05-15 14:00:00,credit,INR,False,0.4,"high_velocity,",0
